,text,intent
678,What’s the key line from this clip?,voice_summary
679,Tell me what the speaker is focusing on.,voice_summary
680,I want just the key sentences from this voice note.,voice_summary
681,Give a focused summary of this voice clip.,voice_summary
682,Write a mini summary of this voice.,voice_summary
683,What takeaway does this audio give?,voice_summary
684,Give the essence in two lines.,voice_summary
685,What should I remember from this voice?,voice_summary
686,Just sum it up quickly.,voice_summary
687,Provide the final idea in this audio.,voice_summary
688,Break it down to a short explanation.,voice_summary
689,What’s being conveyed in short?,voice_summary
690,Give the punchline of the voice.,voice_summary
691,Summarize the purpose of this recording.,voice_summary
692,Point out the key highlights.,voice_summary
693,Can you summarize the message intent?,voice_summary
694,Write what this message tries to tell us.,voice_summary
695,What’s the summarized point here?,voice_summary
696,Give me just the core theme.,voice_summary
697,What is this speaker emphasizing?,voice_summary
698,Explain what the speaker is aiming to say.,voice_summary
699,Give a tiny summary of this clip.,voice_summary
700,Just the conclusion will do.,voice_summary
701,Can you get me the idea fast?,voice_summary
702,Tell me the speaker’s message in summary.,voice_summary
703,Just summarize the voice very shortly.,voice_summary
704,Highlight the intent of this message.,voice_summary
705,Distill the recording into key ideas.,voice_summary
706,Break this talk down into one thought.,voice_summary
707,Tell me what this recording revolves around.,voice_summary
708,Sum up the voice in a nutshell.,voice_summary
709,Can you express the clip’s idea in a line?,voice_summary
710,Extract only the relevant message.,voice_summary
711,Summarize what was explained.,voice_summary
712,Give a one-liner explaining this voice.,voice_summary
713,Tell me what to understand here quickly.,voice_summary
714,Can you put this voice message into a nutshell?,voice_summary
715,Give me a TL;DR of the audio.,voice_summary
716,Summarize this voice like a news headline.,voice_summary
717,What's the most important line from this voice?,voice_summary
718,Voice note summary please.,voice_summary
719,I need a quick idea of this voice message.,voice_summary
720,Can you turn this into a single line insight?,voice_summary
721,What would be the abstract of this audio?,voice_summary
722,Give me the speaker's point in a sentence.,voice_summary
723,What does this message really mean?,voice_summary
724,Tell me what the speaker is implying.,voice_summary
725,Pull out the core from this audio file.,voice_summary
726,Quickly interpret the message for me.,voice_summary
727,Extract the heart of this voice message.,voice_summary
728,I want to know what this is all about.,voice_summary
729,Give a condensed interpretation.,voice_summary
730,"In just one or two sentences, what is this?",voice_summary
731,What's the conclusion from this audio?,voice_summary
732,Tell me the wrap-up of this voice note.,voice_summary
733,Simplify the message into a quick point.,voice_summary
734,Need a bite-sized summary of the clip.,voice_summary
735,Give me the takeaway of this voice note.,voice_summary
736,What can I learn from this voice message?,voice_summary
737,Translate this voice to a single thought.,voice_summary
738,Give me the voice summary like a caption.,voice_summary
739,Tell me the gist of the audio in 5 words.,voice_summary
740,Help me capture the voice message essence.,voice_summary
741,Can you shorten this voice logically?,voice_summary
742,Summarize this for my notes.,voice_summary
743,Turn this long message into a short quote.,voice_summary
744,What's the bullet point version of this voice?,voice_summary
745,Convert the voice note to a tweet-length summary.,voice_summary
746,What would be the heading of this message?,voice_summary
747,Turn this clip into a title-like summary.,voice_summary
748,Give me the big idea in short form.,voice_summary
749,How would you summarize this audio fast?,voice_summary
750,Extract the one-liner from this audio.,voice_summary
751,Tell me what stands out from this voice.,voice_summary
752,What is the headline idea of the voice?,voice_summary
753,Make this voice brief for my memory.,voice_summary
754,Just the main insight please.,voice_summary
755,Wrap up the message in one statement.,voice_summary
756,Put the audio into a key sentence.,voice_summary
757,Compress this audio into a phrase.,voice_summary
758,What should I grasp from this voice?,voice_summary
759,Tell me the speaker’s main agenda.,voice_summary
760,Compress the core of the voice.,voice_summary
761,What’s the loudest message in this clip?,voice_summary
762,Express this voice content in short.,voice_summary
763,Give me an overview sentence.,voice_summary
764,Voice message - I just need the summary.,voice_summary
765,Sum it up to the punchline.,voice_summary
766,What’s the summary of the discussion?,voice_summary
767,Summarize the opinion from the audio.,voice_summary
768,Voice file: need a recap.,voice_summary
769,Short recap for the audio please.,voice_summary
770,What would the summary report say?,voice_summary
771,Turn this into a short summary block.,voice_summary
772,How can I note this message briefly?,voice_summary
773,One-line conclusion for the audio?,voice_summary
774,Single-line feedback from this voice note?,voice_summary
775,Distill the speech into a key idea.,voice_summary
776,Tell me the outcome in brief.,voice_summary
777,What’s the short interpretation?,voice_summary
778,Explain this message in a short bullet.,voice_summary
779,Extract key takeaway in one sentence.,voice_summary
780,Summarize the important aspects.,voice_summary
781,Share the one thing this voice teaches.,voice_summary
782,Highlight the meaningful part of the voice.,voice_summary
783,Give me a voice summary I can remember.,voice_summary
784,Help me get the quick point.,voice_summary
785,Summarize the context of the clip.,voice_summary
786,Give a mini breakdown of this voice.,voice_summary
787,Single-sentence version of the message?,voice_summary
788,Compact summary of the voice content?,voice_summary
789,Tell me the voice note's essence.,voice_summary
790,Give a very short recap please.,voice_summary
791,Turn this clip into a headline.,voice_summary
792,Summarize the clip as if for a friend.,voice_summary
793,Write the moral of the audio.,voice_summary
794,Conclude this voice with a summary.,voice_summary
795,Give the most relevant insight from the audio.,voice_summary
796,Write the audio’s key lesson.,voice_summary
797,What key takeaway does the speaker leave us with?,voice_summary
798,Give a one-sentence output from the voice.,voice_summary
799,What’s the essence in one line?,voice_summary
800,Break it down into a summary tweet.,voice_summary
801,One-sentence wrap-up of this message?,voice_summary
802,Voice summary like a WhatsApp status.,voice_summary
803,What’s the bite-sized thought here?,voice_summary
804,Make this recording short and snappy.,voice_summary
805,How would you summarize this message to a kid?,voice_summary
806,Can you write a key point from the audio?,voice_summary
807,Summarize in layman language.,voice_summary
808,Give a common-sense summary of the clip.,voice_summary
809,Can I get a quick voice message overview?,voice_summary
810,Briefly what does this voice message say?,voice_summary
811,Extract summary from this voice memo,voice_summary
812,Tell me the summary of what they said,voice_summary
813,Summarize what’s being discussed in the voice note,voice_summary
814,Summarize this voice file please,voice_summary
815,What’s the short info from this voice note?,voice_summary
816,Give me a summary idea from this audio,voice_summary
817,Voice message in summary form,voice_summary
818,Tell me the short version of this voice note,voice_summary
819,Highlight what the speaker said,voice_summary
820,Wrap up this voice recording,voice_summary
821,Voice message essence please,voice_summary
822,Speaker's point in short?,voice_summary
823,Can I get a 1-line summary of this voice?,voice_summary
824,Break down this voice note to core ideas,voice_summary
825,Voice message summary required,voice_summary
826,What’s the core idea of this voice clip?,voice_summary
827,Give me a 2-3 line gist of the voice,voice_summary
828,Summarize what’s spoken here,voice_summary
829,Voice note main idea?,voice_summary
830,Condensed form of the voice message,voice_summary
831,Shorten the voice message to a readable format,voice_summary
832,Extract highlights from this voice,voice_summary
833,Quick idea of what this voice contains,voice_summary
834,Capture key takeaways from this voice,voice_summary
835,Can I get the TLDR of this audio?,voice_summary
836,Bullet point summary from this voice,voice_summary
837,What’s the speaker’s main message?,voice_summary
838,Create a short digest from the voice note,voice_summary
839,List the core content of this voice,voice_summary
840,Help me get the important parts from this audio,voice_summary
841,Provide a short review of the voice message,voice_summary
842,I need a brief of the audio file,voice_summary
843,What is this voice message about briefly?,voice_summary
844,Summarize the recording for me,voice_summary
845,Short version of speaker’s message please,voice_summary
846,Summarize the message recorded,voice_summary
847,Voice summary required,voice_summary
848,Can you shorten this voice file to a few words?,voice_summary
849,Convert voice file to short note,voice_summary
850,What’s said in the voice file in brief?,voice_summary
851,I want a brief summary of the voice chat,voice_summary
852,Voice message gist in a few lines,voice_summary
853,What’s this audio clip about?,voice_summary
854,Give a wrap-up of this voice message,voice_summary
855,Summarize the voice log,voice_summary
856,What’s the essential message here?,voice_summary
857,Voice memo short description,voice_summary
858,Outline what this speaker said,voice_summary
859,Make this voice message readable as a summary,voice_summary
860,Explain the voice note in short,voice_summary
861,Compress this voice message info,voice_summary
862,Distill the content of the voice clip,voice_summary
863,Voice summary in under 50 words,voice_summary
864,Tell me the essence of the recording,voice_summary
865,Main idea spoken in voice clip,voice_summary
866,Recap of the voice message,voice_summary
867,Shortened version of speaker’s words,voice_summary
868,Speaker’s summary needed,voice_summary
869,What’s in this voice clip in short?,voice_summary
870,Summarize the communication in this audio,voice_summary
871,Voice overview required,voice_summary
872,Give me a breakdown of the voice,voice_summary
873,Can you draft a short summary of this voice?,voice_summary
874,Speaker’s message condensed,voice_summary
875,Short report from this voice note,voice_summary
876,Voice idea in simple terms,voice_summary
877,Gist of the audio file,voice_summary
878,Voice content recap,voice_summary
879,Short version of what’s recorded here,voice_summary
880,Give me the key info from this voice,voice_summary
881,Voice transcript summary,voice_summary
882,Abstract of voice message,voice_summary
883,Voice note takeaway,voice_summary
884,Summarize what's being talked about in the voice,voice_summary
885,Short form of the voice dialogue,voice_summary
886,Wrap up the points discussed in the voice,voice_summary
887,Give me a 3-point summary,voice_summary
888,Summarize message into readable lines,voice_summary
889,Need a precise version of voice content,voice_summary
890,Short content of voice file,voice_summary
891,Condensed speaker voice,voice_summary
892,Extract voice summary automatically,voice_summary
893,Voice speech in short,voice_summary
894,Recap the voice,voice_summary
895,Make the audio message short and crisp,voice_summary
896,Audio clip gist,voice_summary
897,Shorten this voice chat,voice_summary
898,"What was said in this voice, briefly?",voice_summary
899,Extract a concise explanation from the voice,voice_summary
900,Voice file — give me the quick summary,voice_summary
901,Compress and summarize audio,voice_summary
902,Speaker’s key insights in short form,voice_summary
