,text,intent
1169,will you generate notes from picture,make_notes
1170,please summarize this now,make_notes
1171,can you summarize this image now,make_notes
1172,could you summarize this automatically,make_notes
1175,can you get notes from image,make_notes
1176,could you make notes now,make_notes
1177,id like to generate summary for me,make_notes
1180,hey get notes from image,make_notes
1184,hey generate summary automatically,make_notes
1185,will you get notes from image from this,make_notes
1187,please generate summary quickly,make_notes
1193,generate notes now,make_notes
1199,i want to generate summary now,make_notes
1201,id like to generate notes from this,make_notes
1202,will you make a summary,make_notes
1203,please make notes from photo,make_notes
1204,would you kindly summarize this now,make_notes
1205,id like to get notes from image automatically,make_notes
1208,will you summarize this image,make_notes
1213,can u extract notes from photo,make_notes
1215,can you make a summary,make_notes
1216,create notes asap,make_notes
1221,could you summarize this from picture,make_notes
1223,could you summarize this image from photo,make_notes
1224,hey make notes automatically,make_notes
1225,id like to make a summary quickly,make_notes
1228,can i summarize this from this,make_notes
1229,can i generate notes,make_notes
1230,can you create notes,make_notes
1233,will you summarize this from this,make_notes
1234,will you get notes from image from scanned image,make_notes
1235,would you kindly generate summary for me,make_notes
1237,hey extract notes for me,make_notes
1239,can i summarize this image using ocr,make_notes
1241,will you generate notes for me,make_notes
1242,would you kindly make a summary,make_notes
1244,can i generate summary for me,make_notes
1246,can i make a summary for me,make_notes
1247,will you create notes from this image,make_notes
1250,id like to summarize this image quickly,make_notes
1251,will you make a summary now,make_notes
1252,can u make notes,make_notes
1257,will you make notes from scanned image,make_notes
1258,can i extract notes from scanned image,make_notes
1263,could you generate summary from this,make_notes
1267,would you kindly generate notes automatically,make_notes
1268,hey summarize this now,make_notes
1269,can u make a summary using ocr,make_notes
1271,would you kindly make a summary using ocr,make_notes
1273,could you convert image to notes now,make_notes
1280,generate summary now,make_notes
1281,can u make a summary quickly,make_notes
1282,i want to make notes,make_notes
1290,i want to extract notes from scanned image,make_notes
1291,hey generate summary,make_notes
1294,id like to generate notes for me,make_notes
1297,can you make a summary from photo,make_notes
1298,hey summarize this image from this image,make_notes
1299,convert image to notes from this,make_notes
1302,can i extract notes from picture,make_notes
1304,can u summarize this from this,make_notes
1306,can u generate notes quickly,make_notes
1311,i want to make notes now,make_notes
1313,could you create notes from picture,make_notes
1314,would you kindly generate summary using ocr,make_notes
1317,hey convert image to notes now,make_notes
1319,hey generate notes,make_notes
1323,i want to make a summary using ocr,make_notes
1325,would you kindly generate notes,make_notes
1327,can you generate summary from this image,make_notes
1329,can you make notes for me,make_notes
1330,id like to summarize this from photo,make_notes
1331,summarize this,make_notes
1333,would you kindly make a summary from scanned image,make_notes
1334,summarize this using ocr,make_notes
1336,id like to make a summary from this image,make_notes
1337,hey make notes now,make_notes
1338,extract notes from picture,make_notes
1342,hey summarize this image from photo,make_notes
1343,please summarize this image,make_notes
1349,please get notes from image from picture,make_notes
1352,hey summarize this image now,make_notes
1353,id like to generate summary,make_notes
1354,get notes from image for me,make_notes
1358,can u get notes from image from scanned image,make_notes
1363,hey generate summary from picture,make_notes
1364,will you make notes,make_notes
1365,can u summarize this image from this,make_notes
1367,can u get notes from image asap,make_notes
1369,can you summarize this using ocr,make_notes
1373,can you summarize this from photo,make_notes
1380,hey get notes from image using ocr,make_notes
1383,will you summarize this image now,make_notes
1385,would you kindly extract notes,make_notes
1386,can you make a summary quickly,make_notes
1387,i want to get notes from image,make_notes
1389,i want to get notes from image now,make_notes
1395,could you extract notes using ocr,make_notes
1396,will you create notes,make_notes
1401,hey make a summary from this image,make_notes
1402,will you extract notes from this,make_notes
1403,make a summary from scanned image,make_notes
1405,can u create notes for me,make_notes
1407,can u generate summary now,make_notes
1408,will you get notes from image from picture,make_notes
1413,please generate notes from this image,make_notes
1414,will you generate notes from photo,make_notes
1416,hey generate summary for me,make_notes
1418,can you summarize this image automatically,make_notes
1421,could you create notes for me,make_notes
1422,can u make a summary asap,make_notes
1427,please get notes from image now,make_notes
1428,make a summary from photo,make_notes
1433,will you make a summary quickly,make_notes
1435,can i summarize this image now,make_notes
1436,id like to generate summary from picture,make_notes
1437,please make notes now,make_notes
1438,id like to generate summary from this image,make_notes
1441,please generate notes from scanned image,make_notes
1444,could you create notes from scanned image,make_notes
1445,can i make a summary automatically,make_notes
1449,hey create notes from picture,make_notes
1453,i want to get notes from image asap,make_notes
1456,can you generate notes from scanned image,make_notes
1458,could you summarize this image automatically,make_notes
1461,can i create notes now,make_notes
1463,can you extract notes quickly,make_notes
1468,could you get notes from image from scanned image,make_notes
1471,summarize this image from scanned image,make_notes
1472,can you make a summary asap,make_notes
1473,can i create notes,make_notes
1475,please summarize this image,make_notes
1478,id like to generate notes,make_notes
1483,can you convert image to notes,make_notes
1484,could you convert image to notes using ocr,make_notes
1485,please convert image to notes for me,make_notes
1487,i want to generate summary for me,make_notes
1488,can u make notes,make_notes
1489,i want to generate notes,make_notes
1496,can u extract notes from picture,make_notes
1499,hey generate summary using ocr,make_notes
1501,i want to make notes for me,make_notes
1502,would you kindly summarize this image asap,make_notes
1503,can i generate notes,make_notes
1505,could you generate notes from this image,make_notes
1506,hey generate notes from picture,make_notes
1509,hey summarize this asap,make_notes
1511,can you get notes from image for me,make_notes
1516,will you convert image to notes asap,make_notes
1522,i want to extract notes now,make_notes
1523,could you extract notes,make_notes
1526,i want to summarize this image from picture,make_notes
1528,can u generate notes for me,make_notes
1530,would you kindly convert image to notes from this,make_notes
1531,can i create notes for me,make_notes
1535,will you convert image to notes from photo,make_notes
1541,i want to summarize this from this,make_notes
1542,i want to create notes for me,make_notes
1543,generate summary,make_notes
1544,please summarize this image from picture,make_notes
1545,hey summarize this from this,make_notes
1547,hey create notes quickly,make_notes
1553,convert image to notes for me,make_notes
1554,please summarize this image asap,make_notes
1558,hey make notes from this,make_notes
1563,will you generate summary automatically,make_notes
1565,please summarize this image for me,make_notes
1567,i want to create notes using ocr,make_notes
1570,will you summarize this image from scanned image,make_notes
1572,please generate notes automatically,make_notes
1573,could you summarize this for me,make_notes
1574,would you kindly summarize this image from scanned image,make_notes
1575,can i get notes from image asap,make_notes
1580,could you summarize this image from this,make_notes
1589,i want to get notes from image from picture,make_notes
1591,hey get notes from image from scanned image,make_notes
1592,could you generate summary for me,make_notes
1593,will you generate notes automatically,make_notes
1597,convert image to notes now,make_notes
1598,generate notes asap,make_notes
1603,get notes from image from this,make_notes
1604,i want to extract notes for me,make_notes
1607,i want to generate notes asap,make_notes
1610,generate notes,make_notes
1615,could you summarize this image,make_notes
1622,will you summarize this now,make_notes
1623,can i summarize this image for me,make_notes
1631,please make a summary asap,make_notes
1633,hey summarize this image,make_notes
1635,would you kindly generate notes,make_notes
1638,create notes from picture,make_notes
1639,please make notes,make_notes
1641,will you generate summary asap,make_notes
1642,would you kindly get notes from image from scanned image,make_notes
1644,could you summarize this image using ocr,make_notes
1645,i want to extract notes from this,make_notes
1646,id like to summarize this image from scanned image,make_notes
1649,please extract notes,make_notes
1651,please summarize this image from this,make_notes
1653,can i generate notes now,make_notes
1654,i want to convert image to notes using ocr,make_notes
1655,will you make a summary automatically,make_notes
1659,i want to get notes from image automatically,make_notes
1663,hey summarize this image from picture,make_notes
1664,can you generate summary now,make_notes
1668,can u make notes from scanned image,make_notes
1675,i want to convert image to notes,make_notes
1676,will you generate notes asap,make_notes
1677,can u generate notes using ocr,make_notes
1679,hey summarize this image automatically,make_notes
1680,can u create notes from picture,make_notes
1682,can you get notes from image from picture,make_notes
1686,can i create notes using ocr,make_notes
1689,will you make notes automatically,make_notes
1692,would you kindly get notes from image automatically,make_notes
1694,would you kindly summarize this image from picture,make_notes
1696,could you generate notes from scanned image,make_notes
1701,could you generate notes using ocr,make_notes
1704,hey summarize this image from scanned image,make_notes
1706,will you create notes from picture,make_notes
1709,would you kindly convert image to notes from this image,make_notes
1710,hey get notes from image from this,make_notes
1712,can i generate summary,make_notes
1714,i want to get notes from image from this,make_notes
1715,make notes now,make_notes
1718,will you create notes for me,make_notes
1722,can you make notes using ocr,make_notes
1724,would you kindly get notes from image quickly,make_notes
1728,please make a summary using ocr,make_notes
1733,hey summarize this image quickly,make_notes
1734,please generate summary for me,make_notes
1738,will you summarize this image automatically,make_notes
1739,id like to create notes from photo,make_notes
1743,i want to extract notes from photo,make_notes
1754,can you make notes from scanned image,make_notes
1755,please make notes quickly,make_notes
1756,can i summarize this image from this,make_notes
1758,would you kindly generate summary asap,make_notes
1760,will you generate summary from this image,make_notes
1763,would you kindly summarize this image quickly,make_notes
1766,can you make a summary,make_notes
1776,i want to extract notes asap,make_notes
1780,can i summarize this image automatically,make_notes
1782,will you extract notes quickly,make_notes
1785,could you get notes from image,make_notes
1786,id like to summarize this image using ocr,make_notes
1792,could you generate summary,make_notes
1796,can you generate notes using ocr,make_notes
1799,hey generate summary asap,make_notes
1806,can u generate notes now,make_notes
1809,could you extract notes from photo,make_notes
1811,convert image to notes using ocr,make_notes
1813,would you kindly generate notes from picture,make_notes
1815,can u generate summary asap,make_notes
1816,id like to get notes from image from this,make_notes
1826,i want to extract notes using ocr,make_notes
1827,can i create notes,make_notes
1830,can u generate notes from photo,make_notes
1832,can i summarize this from photo,make_notes
1834,i want to convert image to notes from this image,make_notes
1839,could you make notes automatically,make_notes
1843,could you summarize this image asap,make_notes
1849,please create notes automatically,make_notes
1851,can i make a summary,make_notes
1854,would you kindly make notes from scanned image,make_notes
1855,could you generate notes automatically,make_notes
1858,can u summarize this from picture,make_notes
1863,hey make notes quickly,make_notes
1864,could you get notes from image from photo,make_notes
1869,could you create notes automatically,make_notes
1875,will you make a summary for me,make_notes
1878,can u make notes from picture,make_notes
1880,can you make a summary now,make_notes
1887,make a summary,make_notes
1888,please get notes from image,make_notes
1889,can i make a summary asap,make_notes
1893,hey extract notes,make_notes
1897,can you make notes quickly,make_notes
1899,can you extract notes from picture,make_notes
1901,can i generate summary from photo,make_notes
1904,can u generate summary using ocr,make_notes
1905,can you convert image to notes from photo,make_notes
1906,can you create notes from photo,make_notes
1907,extract notes from scanned image,make_notes
1914,can you extract notes,make_notes
1915,would you kindly extract notes from photo,make_notes
1916,i want to make a summary now,make_notes
1917,id like to generate summary,make_notes
1919,would you kindly make notes quickly,make_notes
1923,summarize this image from this,make_notes
1926,can i generate notes from photo,make_notes
1928,i want to generate summary from this image,make_notes
1930,id like to make a summary for me,make_notes
1932,id like to convert image to notes,make_notes
1934,can you get notes from image,make_notes
1940,can i make notes from photo,make_notes
1941,can i make a summary,make_notes
1947,hey extract notes asap,make_notes
1954,i want to summarize this from this image,make_notes
1955,summarize this image from photo,make_notes
1964,summarize this image asap,make_notes
1966,can i generate notes from picture,make_notes
1970,id like to make notes from this,make_notes
1974,i want to convert image to notes,make_notes
1982,would you kindly convert image to notes quickly,make_notes
1989,will you convert image to notes from this image,make_notes
1990,i want to generate notes now,make_notes
1992,could you make a summary,make_notes
1996,can i summarize this image from this image,make_notes
2002,will you summarize this from this image,make_notes
2009,could you convert image to notes quickly,make_notes
2013,would you kindly make notes from picture,make_notes
2015,generate notes automatically,make_notes
2019,would you kindly summarize this from scanned image,make_notes
2021,please create notes for me,make_notes
2025,can u convert image to notes from this image,make_notes
2029,can u make a summary,make_notes
2033,can you generate summary from picture,make_notes
2036,could you convert image to notes from picture,make_notes
2038,id like to make notes,make_notes
2041,will you get notes from image now,make_notes
2043,make a summary quickly,make_notes
2044,i want to create notes from picture,make_notes
2048,id like to create notes from this image,make_notes
2052,could you convert image to notes asap,make_notes
2055,can you extract notes for me,make_notes
2075,please convert image to notes,make_notes
2078,can i generate summary asap,make_notes
2084,please summarize this image quickly,make_notes
2087,id like to make notes from photo,make_notes
2093,will you generate summary quickly,make_notes
2095,please extract notes quickly,make_notes
